%time,field.name0,field.name1,field.pose0.position.x,field.pose0.position.y,field.pose0.position.z,field.pose0.orientation.x,field.pose0.orientation.y,field.pose0.orientation.z,field.pose0.orientation.w,field.pose1.position.x,field.pose1.position.y,field.pose1.position.z,field.pose1.orientation.x,field.pose1.orientation.y,field.pose1.orientation.z,field.pose1.orientation.w,field.twist0.linear.x,field.twist0.linear.y,field.twist0.linear.z,field.twist0.angular.x,field.twist0.angular.y,field.twist0.angular.z,field.twist1.linear.x,field.twist1.linear.y,field.twist1.linear.z,field.twist1.angular.x,field.twist1.angular.y,field.twist1.angular.z
3597000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.21855867011e-12,4.388080177e-12,0.00500000000579,6.95186755239e-13,-2.15291032648e-11,1.21727424223e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.23838024452e-11,9.72129725954e-11,-1.32841706286e-10,8.20714794746e-11,7.57280327714e-10,-2.39716411469e-10
3598000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.35145236616e-12,4.23489715518e-12,0.0050000000059,6.01442358549e-13,-2.20934622098e-11,1.23625064348e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.50444719957e-11,-4.00254137944e-11,-5.85237114138e-12,-7.04528641562e-11,-2.7045973977e-10,9.98771474896e-11
3599000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.38553621301e-12,4.19717038902e-12,0.00500000000593,5.80445890889e-13,-2.2237592903e-11,1.24098498373e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.89620502143e-11,3.49046379509e-11,-6.93996177695e-11,1.57702145128e-11,2.85430341738e-10,-8.50653465904e-11
3600000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.30304664228e-12,4.29789537293e-12,0.00500000000586,6.40386467745e-13,-2.18706571444e-11,1.22859277722e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.6602741696e-11,1.02147352971e-10,-1.33005125292e-10,9.00759201671e-11,7.90985272402e-10,-2.51919326107e-10
3601000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.43477460415e-12,4.14604461874e-12,0.00500000000596,5.4638440411e-13,-2.24288387999e-11,1.24740690486e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.19731148856e-11,-3.64524996858e-11,-6.28216508029e-12,-6.48832629373e-11,-2.45803950639e-10,9.10666259973e-11
3602000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.4683033395e-12,4.10906725312e-12,0.005000000006,5.26533458503e-13,-2.2571153459e-11,1.25204972812e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.18605837981e-11,3.8298731757e-11,-6.90139703264e-11,2.153941873e-11,3.08243188471e-10,-9.34519411987e-11
3603000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.38356556714e-12,4.21248452787e-12,0.00500000000593,5.8964946768e-13,-2.21962455419e-11,1.23932245161e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.98532433599e-11,1.05951629315e-10,-1.33445157224e-10,9.60524364871e-11,8.17208125727e-10,-2.61325350629e-10
3604000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.51343390545e-12,4.06289585309e-12,0.00500000000603,4.95777624721e-13,-2.27446355514e-11,1.25786029322e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.89632425522e-11,-3.29472293088e-11,-7.58698678704e-12,-5.9937585256e-11,-2.2097199966e-10,8.24278605603e-11
3605000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.54585241777e-12,4.02723687731e-12,0.00500000000607,4.77083583301e-13,-2.28826308022e-11,1.26234121796e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.48857735184e-11,4.18452702063e-11,-6.96024113085e-11,2.69991341474e-11,3.3278373832e-10,-1.02211266053e-10
3606000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.459310533e-12,4.13279827027e-12,0.00500000000599,5.4197938419e-13,-2.25005233153e-11,1.24934976734e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.28727725279e-11,1.09487729598e-10,-1.3430188769e-10,1.01357313179e-10,8.41900566966e-10,-2.70066642562e-10
3607000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.58762455907e-12,3.98492350229e-12,0.00500000000609,4.48075651852e-13,-2.30412562344e-11,1.26767628984e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6564341423e-11,-3.01544500496e-11,-8.17360402257e-12,-5.57192274128e-11,-2.01539764535e-10,7.55441963317e-11
3608000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.50585663331e-12,4.08490602455e-12,0.00500000000603,5.11447862263e-13,-2.26820278978e-11,1.25537730884e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.42968561227e-11,9.94096918481e-11,-1.214216743e-10,9.23608657569e-11,7.63877695409e-10,-2.45179828115e-10
3609000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6327828806e-12,3.93947374722e-12,0.00500000000612,4.18957807386e-13,-2.32158931914e-11,1.27348147856e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48686071419e-11,-2.81840083498e-11,-7.73318855683e-12,-5.21744890622e-11,-1.88536730184e-10,7.06806170802e-11
3610000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.66209276845e-12,3.9075132019e-12,0.00500000000616,4.0352459508e-13,-2.33416393372e-11,1.27750486647e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.9373299679e-11,4.71004436068e-11,-6.95467014582e-11,3.57040060764e-11,3.68403478236e-10,-1.15196559675e-10
3611000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.5721091923e-12,4.01726568677e-12,0.00500000000608,4.71966182972e-13,-2.29455943981e-11,1.26399862877e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.66275475168e-11,1.13879289045e-10,-1.34079790582e-10,1.08738736232e-10,8.71577235089e-10,-2.80926937491e-10
3612000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.6993685065e-12,3.87208320962e-12,0.00500000000618,3.78411674951e-13,-2.34792834715e-11,1.28215671925e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.43750201424e-11,-2.76049109775e-11,-7.12839260181e-12,-5.09386683123e-11,-1.84990592471e-10,6.92593473409e-11
3613000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.72912248356e-12,3.83971326956e-12,0.00500000000622,3.63049333232e-13,-2.36069752535e-11,1.28623211539e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.99444255787e-11,4.7770328956e-11,-6.84130577788e-11,3.74497703387e-11,3.72151580935e-10,-1.16848914777e-10
3614000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.63691846136e-12,3.95207477855e-12,0.00500000000614,4.33391002409e-13,-2.32017675566e-11,1.27240300699e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.81736921014e-11,1.15690141339e-10,-1.3423297871e-10,1.11638371155e-10,8.84014069483e-10,-2.85403174745e-10
3615000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.7637891975e-12,3.80957071444e-12,0.00500000000623,3.403399615e-13,-2.37304893729e-11,1.29045298625e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3455942037e-11,-2.65302797508e-11,-6.93270338432e-12,-4.90680983806e-11,-1.77827386721e-10,6.66153940866e-11
3616000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.67572075607e-12,3.91698479207e-12,0.00500000000617,4.09795220018e-13,-2.33459294993e-11,1.27723322553e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.81414375305e-11,1.04310219834e-10,-1.20002238226e-10,1.00779487641e-10,7.94270873263e-10,-2.56509817562e-10
3617000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.80123146901e-12,3.77628484038e-12,0.00500000000626,3.1840773036e-13,-2.38695463701e-11,1.29508603973e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.26452361694e-11,-2.55907249406e-11,-5.79684726302e-12,-4.67201297677e-11,-1.72368757806e-10,6.4292432473e-11
3618000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.8278768216e-12,3.74760639188e-12,0.0050000000063,3.06100054875e-13,-2.39847362404e-11,1.29870703682e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.21668708895e-11,5.0372912251e-11,-6.76148509368e-11,4.24056090052e-11,3.89170827559e-10,-1.23279184965e-10
3619000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.73059352907e-12,3.86600473856e-12,0.00500000000622,3.8104726731e-13,-2.35584263863e-11,1.28412814067e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.96050071459e-11,1.17678765378e-10,-1.33108536624e-10,1.15495772086e-10,8.95070087247e-10,-2.89639878573e-10
3620000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.85693690927e-12,3.72474967536e-12,0.00500000000631,2.88560254935e-13,-2.40842944536e-11,1.30208431128e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35375668405e-11,-2.66244242886e-11,-4.94409866485e-12,-4.79517575976e-11,-1.79980172866e-10,6.68512018001e-11
3621000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.76337286387e-12,3.83874876331e-12,0.00500000000624,3.62677430313e-13,-2.36764435239e-11,1.28805247751e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.86342035493e-11,1.04915729576e-10,-1.18681410381e-10,1.02440961256e-10,7.97302720954e-10,-2.57966400808e-10
3622000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.88957746619e-12,3.69776431697e-12,0.00500000000633,2.71208608936e-13,-2.42027327513e-11,1.30598608447e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40900595895e-11,-2.72728782697e-11,-3.04203771545e-12,-4.77340138786e-11,-1.85872045456e-10,6.84452069057e-11
3623000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.91419666176e-12,3.67156305359e-12,0.00500000000637,2.60840860308e-13,-2.43093159112e-11,1.30930160022e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.1877498721e-11,5.00378595751e-11,-6.62505994336e-11,4.2852121703e-11,3.85854893951e-10,-1.22444982019e-10
3624000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.81058509799e-12,3.79750397794e-12,0.00500000000629,3.41046239139e-13,-2.38562527703e-11,1.29379263396e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.91867536394e-11,1.17317761714e-10,-1.31931938338e-10,1.15077016168e-10,8.91331138397e-10,-2.88574142619e-10
3625000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.93770563431e-12,3.65578400885e-12,0.00500000000638,2.48863197802e-13,-2.43856967121e-11,1.31183872581e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.55114714363e-11,-2.89192911297e-11,-2.74456328992e-12,-5.03227423375e-11,-1.97235990513e-10,7.25197838865e-11
3626000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.96249136333e-12,3.62937457865e-12,0.00500000000642,2.3812141541e-13,-2.44926789639e-11,1.31517959899e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-4.01592354067e-11,4.8034564207e-11,-6.56582148066e-11,3.99283446124e-11,3.71808391351e-10,-1.17482683293e-10
3627000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.85491075225e-12,3.76003395086e-12,0.00500000000634,3.20947007255e-13,-2.40220152288e-11,1.2990876398e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.84939128147e-11,1.16516909735e-10,-1.32262328224e-10,1.13582819199e-10,8.86142253785e-10,-2.86582359757e-10
3628000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.98183699954e-12,3.61857765974e-12,0.00500000000643,2.29357654127e-13,-2.4551458717e-11,1.31711261672e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.67592671974e-11,-3.0364669207e-11,-2.51823148585e-12,-5.25441884911e-11,-2.07236382005e-10,7.60966778646e-11
3629000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.87936341437e-12,3.74328346098e-12,0.00500000000635,3.08109217613e-13,-2.41019710192e-11,1.30175872245e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.64387583516e-11,1.02363813919e-10,-1.18088971355e-10,9.88145697869e-11,7.79467736556e-10,-2.51635862958e-10
3630000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.00584557245e-12,3.60244473141e-12,0.00500000000645,2.18476454019e-13,-2.46312137896e-11,1.31971091814e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8010717532e-11,-3.18276413745e-11,2.8624929011e-13,-5.30960184821e-11,-2.19330086416e-10,7.96963553947e-11
3631000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.02680103204e-12,3.58129498279e-12,0.00500000000648,2.11003253537e-13,-2.47210809247e-11,1.3224772588e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.88246969029e-11,4.64806370205e-11,-6.51341747629e-11,3.78917207008e-11,3.60814831899e-10,-1.13631335538e-10
3632000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.91200397129e-12,3.72067654464e-12,0.00500000000639,2.97434937005e-13,-2.4216326871e-11,1.30530897204e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.6436967686e-11,1.14115402578e-10,-1.31083168025e-10,1.10496510316e-10,8.68905413998e-10,-2.80637582944e-10
3633000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.03962410797e-12,3.57854024191e-12,0.00500000000649,2.07960980259e-13,-2.47517769237e-11,1.32342723386e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.13016295821e-11,-3.56479876403e-11,2.14940468245e-12,-5.83574426517e-11,-2.46644969901e-10,8.91317165074e-11
3634000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06035752295e-12,3.55795948259e-12,0.00500000000652,2.00561798572e-13,-2.48395212456e-11,1.32613023673e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.5557277681e-11,4.2663645763e-11,-6.40047971015e-11,3.22403456861e-11,3.3405461461e-10,-1.04185832691e-10
3635000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.94217428198e-12,3.7013656029e-12,0.00500000000642,2.87314849398e-13,-2.43172873189e-11,1.30846288397e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.42277484282e-11,1.11539438078e-10,-1.30992075597e-10,1.06304466622e-10,8.51329340564e-10,-2.74257874488e-10
3636000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.06948910733e-12,3.55962481713e-12,0.00500000000652,2.00024926808e-13,-2.48536944521e-11,1.326531136e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.42549377151e-11,-3.90791781496e-11,4.2995191921e-12,-6.27365596468e-11,-2.71574991526e-10,9.76022366705e-11
3637000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08442160701e-12,3.54753726395e-12,0.00500000000656,1.99335239458e-13,-2.49176149917e-11,1.32838182756e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.32157820635e-11,3.99319867772e-11,-6.38004231682e-11,2.78499370051e-11,3.15322711084e-10,-9.74221471162e-11
3638000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.96396240884e-12,3.69369812514e-12,0.00500000000644,2.84973924102e-13,-2.4381851334e-11,1.31037627825e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.07911896753e-11,1.07530031842e-10,-1.31095037048e-10,9.96392058122e-11,8.24135467488e-10,-2.64331374576e-10
3639000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08741920918e-12,3.55630802584e-12,0.00500000000656,2.04487900068e-13,-2.49071477467e-11,1.32789588068e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8541769291e-11,-4.40593133609e-11,6.83203053313e-12,-6.94311697656e-11,-3.07345861453e-10,1.09896413196e-10
3640000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.09663406028e-12,3.55164508914e-12,0.00500000000659,2.08992546187e-13,-2.49460961036e-11,1.32887156669e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.91323755332e-11,3.51690949864e-11,-6.43596993579e-11,1.96499424923e-11,2.83333904811e-10,-8.56291406857e-11
3641000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.97578628405e-12,3.69838187853e-12,0.00500000000646,2.91610453735e-13,-2.44040650683e-11,1.31079777948e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.54013684278e-11,1.01237406972e-10,-1.31065777458e-10,8.93030655366e-11,7.8129046998e-10,-2.48757338672e-10
3642000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.09552383726e-12,3.56509960442e-12,0.00500000000659,2.17100511238e-13,-2.4918292169e-11,1.327799569e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.469658507e-11,-5.12087418848e-11,9.88426440913e-12,-7.9382780967e-11,-3.58269751488e-10,1.27546245429e-10
3643000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10121373026e-12,3.56480123198e-12,0.00500000000661,2.22379389033e-13,-2.49391104132e-11,1.32824243343e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.32709790516e-11,2.8323712424e-11,-6.40310195815e-11,8.55471507603e-12,2.36514229419e-10,-6.8689378747e-11
3644000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10068637432e-12,3.57095603087e-12,0.00500000000663,2.30606036538e-13,-2.4933045596e-11,1.32782199778e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.17584703735e-11,3.83071881807e-11,-7.71313300261e-11,1.71945904e-11,3.13997559478e-10,-9.33205634801e-11
3645000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.98289171141e-12,3.71422337331e-12,0.00500000000649,3.06977895666e-13,-2.43986617481e-11,1.31018021864e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.5676026064e-11,8.98684700875e-11,-1.28588036227e-10,7.18778191759e-11,7.02179891482e-10,-2.20634597484e-10
3646000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10027004069e-12,3.58360563446e-12,0.00500000000661,2.34346568286e-13,-2.49030934745e-11,1.32684333204e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.42387864581e-11,-6.2294459103e-11,1.48471286154e-11,-9.48261825666e-11,-4.37365372643e-10,1.54911812823e-10
3647000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10507175527e-12,3.58355012331e-12,0.00500000000662,2.35806868425e-13,-2.49163390987e-11,1.3272017996e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.42444434157e-11,1.77606640516e-11,-5.9827014722e-11,-6.49009395094e-12,1.61582046357e-10,-4.25714865512e-11
3648000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10274028692e-12,3.59036411712e-12,0.00500000000662,2.4131056189e-13,-2.48991199325e-11,1.32651603789e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3270755546e-11,2.83609648296e-11,-7.07754495711e-11,4.43792188378e-12,2.41684759508e-10,-6.87419987557e-11
3649000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.9891644715e-12,3.72855218922e-12,0.00500000000648,3.12657978554e-13,-2.43809331865e-11,1.30950200377e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.83036859669e-11,8.12184657776e-11,-1.21270093317e-10,6.18682156285e-11,6.37951787686e-10,-1.99270474899e-10
3650000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10498848854e-12,3.59966917385e-12,0.0050000000066,2.39898622875e-13,-2.48773014999e-11,1.32594567225e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.21943094378e-11,-7.15621302071e-11,2.42323651463e-11,-1.04620398364e-10,-5.07338418857e-10,1.77756374934e-10
3651000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10884651356e-12,3.59907936787e-12,0.0050000000066,2.38848294064e-13,-2.4884544222e-11,1.32617526055e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-7.02078103284e-12,9.27283763657e-12,-5.03952551883e-11,-1.49840774576e-11,9.6930440839e-11,-2.16205337599e-11
3652000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.99157920658e-12,3.74169445427e-12,0.00500000000646,3.14851195317e-13,-2.43526703588e-11,1.30861486527e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.5534673705e-11,7.79438537403e-11,-1.14083521869e-10,6.07881043282e-11,6.10337571619e-10,-1.91209438623e-10
3653000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10698688999e-12,3.61325552811e-12,0.00500000000658,2.41787658923e-13,-2.48464528187e-11,1.32499810244e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75489227641e-11,-7.78065983049e-11,3.28107837741e-11,-1.0981325573e-10,-5.56176694935e-10,1.93138508194e-10
3654000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.11234371608e-12,3.61070895405e-12,0.00500000000658,2.39543600808e-13,-2.48605442254e-11,1.32546151284e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.58069892613e-12,4.04185902948e-12,-4.22847166379e-11,-1.88023603087e-11,5.5378599751e-11,-8.72321055621e-12
3655000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.1084579355e-12,3.61856378195e-12,0.00500000000657,2.43412064628e-13,-2.48344277021e-11,1.32456846453e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.24369599434e-11,1.56065282123e-11,-5.24007330022e-11,-5.79110436957e-12,1.41420450097e-10,-3.72851814443e-11
3656000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.98761015927e-12,3.7652311824e-12,0.00500000000643,3.2367392279e-13,-2.42899844196e-11,1.3065050248e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.88742689516e-11,7.01031977172e-11,-1.02849685121e-10,5.43705307564e-11,5.48817179129e-10,-1.71871111733e-10
3657000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10376724322e-12,3.63585550556e-12,0.00500000000655,2.50194322945e-13,-2.47871463484e-11,1.32299505928e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,7.63633646673e-11,-8.80753003309e-11,4.47787968773e-11,-1.19771284466e-10,-6.348453377e-10,2.18447608688e-10
3658000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10756975708e-12,3.63446772678e-12,0.00500000000656,2.50319746244e-13,-2.47971698377e-11,1.32324366059e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.94328099907e-12,-4.80362868055e-12,-3.17442154413e-11,-2.72593964498e-11,-1.24744567677e-11,1.3105340912e-11
3659000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.10115821911e-12,3.64519525675e-12,0.00500000000655,2.56640163343e-13,-2.47613878548e-11,1.32199307602e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.39342500802e-12,7.33110471112e-12,-4.35182657563e-11,-1.42793919439e-11,7.86663166634e-11,-1.6858163415e-11
3660000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.97528668369e-12,3.79792725047e-12,0.0050000000064,3.39743625089e-13,-2.41936433711e-11,1.30317775554e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.23348988718e-11,6.24222392968e-11,-9.51227333219e-11,4.6215411485e-11,4.90923917588e-10,-1.52909466491e-10
3661000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08905678814e-12,3.67116059774e-12,0.00500000000653,2.69764273697e-13,-2.4683267815e-11,1.31933342318e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.42794546306e-11,-9.72927486882e-11,5.4214196642e-11,-1.2942331982e-10,-7.04525538751e-10,2.41171257789e-10
3662000000,DH_Ground,PONGBOT_LEG2_V1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.08927883275e-12,3.67399860535e-12,0.00500000000653,2.7315639518e-13,-2.46787677061e-11,1.31906030508e-11,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30959020643e-11,-1.43730713384e-11,-2.33203997747e-11,-3.81216466947e-11,-8.37170826384e-11,3.67354287738e-11
